Title,Rating,Popularity,Budget,Gross Worldwide,URL,Runtime_minutes,ROI,Director_main,Writer_main,Star_main,Genre_main
Aventuri în America,6.4,36.0,20000000.0,7342923.0,https://www.imdb.com/title/tt0120512/,106,0.36714615,William Dear,David Michael Wieger,Jonathan Taylor Thomas,Animal Adventure
Foc încrucişat,7.2,36.0,250000.0,509.0,https://www.imdb.com/title/tt0039286/,86,0.002036,Edward Dmytryk,John Paxton,Robert Young,Film Noir
Ajnabee,6.3,36.0,20000000.0,91928.0,https://www.imdb.com/title/tt0278291/,165,0.0045964,Abbas Alibhai Burmawalla,Robin Bhatt,Akshay Kumar,Hindi
Island of Lost Souls,7.3,36.0,300000.0,509.0,https://www.imdb.com/title/tt0024188/,70,0.0016966666666666666,Erle C. Kenton,Waldemar Young,Charles Laughton,Body Horror
Loverboy,6.1,36.0,8500000.0,3960327.0,https://www.imdb.com/title/tt0097790/,98,0.4659208235294118,Joan Micklin Silver,Robin Schiff,Patrick Dempsey,Raunchy Comedy
Clinica,5.3,36.0,20000000.0,509.0,https://www.imdb.com/title/tt1345772/,94,2.545e-05,James Rabbitts,James Rabbitts,Tabrett Bethell,True Crime
Consimtamantul,5.7,36.0,18000000.0,21591728.0,https://www.imdb.com/title/tt0104006/,99,1.1995404444444444,Alan J. Pakula,Matthew Chapman,Kevin Kline,Conspiracy Thriller
Seconds Apart,5.6,36.0,20000000.0,1137.0,https://www.imdb.com/title/tt1601475/,89,5.685e-05,Antonio Negret,George Richards,Orlando Jones,Drama
Kartoffelsalat - Nicht fragen!,1.3,36.0,1100000.0,3020134.0,https://www.imdb.com/title/tt4404474/,81,2.7455763636363635,Michael David Pate,Torge Oelrich,Joyce Ilg,German
Freaks of Nature,5.9,36.0,20000000.0,70958.0,https://www.imdb.com/title/tt1817771/,92,0.0035479,Robbie Pickering,Oren Uziel,Nicholas Braun,Dark Comedy
A Tree Grows in Brooklyn,8.0,36.0,20000000.0,509.0,https://www.imdb.com/title/tt0038190/,129,2.545e-05,Elia Kazan,Tess Slesinger,Dorothy McGuire,Drama
O poveste de Crăciun,6.9,36.0,20000000.0,7356393.0,https://www.imdb.com/title/tt0993789/,152,0.36781965,Arnaud Desplechin,Arnaud Desplechin,Catherine Deneuve,French
Kenny,7.2,36.0,20000000.0,6732176.0,https://www.imdb.com/title/tt0822389/,99,0.3366088,Clayton Jacobson,Clayton Jacobson,Shane Jacobson,Dark Comedy
While She Was Out,4.8,36.0,6000000.0,498088.0,https://www.imdb.com/title/tt0887971/,86,0.08301466666666667,Susan Montford,Edward Bryant,Kim Basinger,Crime
Evelyn,7.0,36.0,10000000.0,4186916.0,https://www.imdb.com/title/tt0298856/,94,0.4186916,Bruce Beresford,Paul Pender,Sophie Vavasseur,Drama
Lila & Eve,5.9,36.0,20000000.0,179807.0,https://www.imdb.com/title/tt3442990/,94,0.00899035,Charles Stone III,Pat Gilfillan,Viola Davis,Crime
Podul,7.9,36.0,20000000.0,509.0,https://www.imdb.com/title/tt0052654/,103,2.545e-05,Bernhard Wicki,Manfred Gregor,Volker Bohnet,German
Nevada Smith,6.9,36.0,20000000.0,509.0,https://www.imdb.com/title/tt0060748/,128,2.545e-05,Henry Hathaway,Harold Robbins,Steve McQueen,Drama
Eroii razboiului - Adunarea,7.3,36.0,16000000.0,34786960.0,https://www.imdb.com/title/tt0881200/,124,2.174185,Xiaogang Feng,Heng Liu,Hanyu Zhang,Mandarin
Stromberg - Der Film,7.3,36.0,20000000.0,14641000.0,https://www.imdb.com/title/tt3010660/,123,0.73205,Arne Feldhusen,Ralf Husmann,Christoph Maria Herbst,German
Nimo,7.0,36.0,35000000.0,1368000.0,https://www.imdb.com/title/tt0104740/,85,0.039085714285714286,Masami Hata,Chris Columbus,Gabriel Damon,Japanese
Year of the Dog,6.0,36.0,20000000.0,1606237.0,https://www.imdb.com/title/tt0756729/,97,0.08031185,Mike White,Mike White,Molly Shannon,Comedy
Give 'em Hell Malone,5.8,36.0,15000000.0,509.0,https://www.imdb.com/title/tt1258137/,96,3.3933333333333336e-05,Russell Mulcahy,Mark Hosack,Thomas Jane,Action
Bereavement,5.0,36.0,3600000.0,43712.0,https://www.imdb.com/title/tt1100051/,109,0.012142222222222223,Stevan Mena,Stevan Mena,Michael Biehn,Serial Killer
The Miracle of Morgan's Creek,7.5,36.0,20000000.0,509.0,https://www.imdb.com/title/tt0037077/,98,2.545e-05,Preston Sturges,Preston Sturges,Eddie Bracken,Farce
Yossi & Jagger,7.1,36.0,20000000.0,351707.0,https://www.imdb.com/title/tt0334754/,65,0.01758535,Eytan Fox,Avner Bernheimer,Ohad Knoller,Tragedy
Grasul și Băiețelul,6.5,36.0,30000000.0,3563162.0,https://www.imdb.com/title/tt0097336/,127,0.11877206666666666,Roland Joffé,Bruce Robinson,Paul Newman,Biography
Bangalore Days,8.3,36.0,20000000.0,180217.0,https://www.imdb.com/title/tt3668162/,171,0.00901085,Anjali Menon,Anjali Menon,Dulquer Salmaan,Malayalam
Vacanta in Jamaica,5.7,36.0,20000000.0,39278722.0,https://www.imdb.com/title/tt0120703/,124,1.9639361,Kevin Rodney Sullivan,Terry McMillan,Angela Bassett,Romantic Comedy
Herr Lehmann,7.1,36.0,6600000.000000001,4143889.0,https://www.imdb.com/title/tt0322545/,105,0.6278619696969696,Leander Haußmann,Sven Regener,Christian Ulmen,German
Lumea lui Arthur Newman,5.6,36.0,20000000.0,747140.0,https://www.imdb.com/title/tt1930546/,93,0.037357,Dante Ariola,Becky Johnston,Colin Firth,Dark Comedy
Cuşcuş cu chefal,7.4,36.0,20000000.0,14776783.0,https://www.imdb.com/title/tt0487419/,151,0.73883915,Abdellatif Kechiche,Abdellatif Kechiche,Habib Boufares,French
Misiunea londoneza,7.1,36.0,1540000.0000000002,1891264.0,https://www.imdb.com/title/tt1127702/,107,1.2280935064935063,Dimitar Mitovski,Delyana Maneva,Alan Ford,Comedy
Sai de ke · ba lai: Tai yang qi,7.5,36.0,23000000.0,4670432.0,https://www.imdb.com/title/tt2007993/,144,0.20306226086956522,Te-Sheng Wei,Te-Sheng Wei,Masanobu Andô,Action
Doi verişori de pomină,6.6,36.0,20000000.0,509.0,https://www.imdb.com/title/tt0079351/,92,2.545e-05,Italo Zingarelli,Barbara Alberti,Terence Hill,Italian
Torrente 2: Misión en Marbella,6.4,36.0,4620000.0,509.0,https://www.imdb.com/title/tt0257231/,99,0.00011017316017316017,Santiago Segura,Santiago Segura,Santiago Segura,Spanish
Frankenstein contra Omul-Lup,6.4,36.0,20000000.0,509.0,https://www.imdb.com/title/tt0035899/,74,2.545e-05,Roy William Neill,Curt Siodmak,Lon Chaney Jr.,Dark Fantasy
Double Take,5.4,36.0,24000000.0,31603059.0,https://www.imdb.com/title/tt0238948/,88,1.316794125,George Gallo,Graham Greene,Orlando Jones,Action
Sageata rupta,7.1,36.0,20000000.0,10145.0,https://www.imdb.com/title/tt0042286/,93,0.00050725,Delmer Daves,Elliott Arnold,James Stewart,Classical Western
"The Prize Winner of Defiance, Ohio",7.2,36.0,12000000.0,750212.0,https://www.imdb.com/title/tt0406158/,99,0.06251766666666667,Jane Anderson,Terry Ryan,Julianne Moore,Biography
Gojira ni-sen mireniamu,6.0,36.0,13000000.0,12924063.0,https://www.imdb.com/title/tt0188640/,99,0.9941586923076923,Takao Okawara,Hiroshi Kashiwabara,Takehiro Murata,Japanese
Arthur si razbunarea lui Maltazard,5.3,36.0,71500000.0,52377611.0,https://www.imdb.com/title/tt0940657/,107,0.732554,Luc Besson,Patrice Garcia,Penny Balfour,Computer Animation
Legenda Amiralului,7.1,36.0,9500000.0,138342258.0,https://www.imdb.com/title/tt3541262/,128,14.562342947368421,Kim Han-min,Kim Han-min,Choi Min-sik,Korean
Broken English,6.3,36.0,2000000.0,1944150.0,https://www.imdb.com/title/tt0772157/,97,0.972075,Zoe R. Cassavetes,Zoe R. Cassavetes,Parker Posey,Feel-Good Romance
Printesa Sissi,7.0,36.0,20000000.0,509.0,https://www.imdb.com/title/tt0048624/,102,2.545e-05,Ernst Marischka,Ernst Marischka,Romy Schneider,German
Sinbad: The Fifth Voyage,3.4,36.0,20000000.0,159862.0,https://www.imdb.com/title/tt1403862/,89,0.0079931,Shahin Sean Solimon,Shahin Sean Solimon,Patrick Stewart,Action
Ei şofează noaptea,7.2,36.0,400000.0,509.0,https://www.imdb.com/title/tt0033149/,95,0.0012725,Raoul Walsh,Jerry Wald,George Raft,Film Noir
Combien tu m'aimes?,5.6,36.0,11000000.0,6771085.0,https://www.imdb.com/title/tt0420555/,95,0.6155531818181819,Bertrand Blier,Bertrand Blier,Monica Bellucci,French
Endless Love,4.9,36.0,9700000.0,32492674.0,https://www.imdb.com/title/tt0082329/,116,3.349760206185567,Franco Zeffirelli,Scott Spencer,Brooke Shields,Tragedy
Gothic,5.7,36.0,20000000.0,916172.0,https://www.imdb.com/title/tt0091142/,87,0.0458086,Ken Russell,Stephen Volk,Gabriel Byrne,Period Drama
Poveste de dragoste,7.7,36.0,20000000.0,828261.0,https://www.imdb.com/title/tt0348568/,127,0.04141305,Jae-young Kwak,Jae-young Kwak,Son Ye-jin,Korean
Stanley & Iris,6.3,36.0,23000000.0,5820015.0,https://www.imdb.com/title/tt0100680/,104,0.25304413043478263,Martin Ritt,Pat Barker,Jane Fonda,Drama
Veeram,6.5,36.0,0.528,231046.0,https://www.imdb.com/title/tt3320578/,161,437587.1212121212,Siva,Siva,Ajith Kumar,Tamil
Kandisha,5.0,36.0,3500000.0,509.0,https://www.imdb.com/title/tt1033483/,91,0.00014542857142857142,Jérôme Cohen-Olivar,Jérôme Cohen-Olivar,Hiam Abbass,Arabic
Călărețul electric,6.5,36.0,12500000.0,61801971.0,https://www.imdb.com/title/tt0079100/,121,4.94415768,Sydney Pollack,Robert Garland,Robert Redford,Comedy
Life During Wartime,6.4,36.0,4500000.0,807162.0,https://www.imdb.com/title/tt0808526/,98,0.17936933333333333,Todd Solondz,Todd Solondz,Shirley Henderson,Dark Comedy
Profesorul distrat,6.7,36.0,2000000.0,509.0,https://www.imdb.com/title/tt0054594/,97,0.0002545,Robert Stevenson,Bill Walsh,Fred MacMurray,Slapstick
Premature,5.7,36.0,20000000.0,415863.0,https://www.imdb.com/title/tt2182256/,93,0.02079315,Dan Beers,Dan Beers,John Karna,Coming-of-Age
Shootout at Lokhandwala,7.1,36.0,20000000.0,9291694.0,https://www.imdb.com/title/tt0811066/,122,0.4645847,Apoorva Lakhia,Apoorva Lakhia,Amitabh Bachchan,Hindi
Inhale,6.5,36.0,10000000.0,80112.0,https://www.imdb.com/title/tt1196340/,83,0.0080112,Baltasar Kormákur,Walter Doty,Mia Stallard,Drama
The Bells of St. Mary's,7.2,36.0,20000000.0,21337978.0,https://www.imdb.com/title/tt0037536/,126,1.0668989,Leo McCarey,Dudley Nichols,Bing Crosby,Drama
Fortress 2,4.5,36.0,11000000.0,509.0,https://www.imdb.com/title/tt0179183/,92,4.627272727272727e-05,Geoff Murphy,Steven Feinberg,Christopher Lambert,Dark Comedy
Un petic de azur,8.0,36.0,800000.0,56.0,https://www.imdb.com/title/tt0059573/,105,7e-05,Guy Green,Elizabeth Kata,Sidney Poitier,Coming-of-Age
Experimentul,5.6,36.0,3625000.0,278056.0,https://www.imdb.com/title/tt0446719/,95,0.07670510344827586,Billy O'Brien,Billy O'Brien,John Lynch,Body Horror
Mo' Money,5.5,36.0,10000000.0,40227006.0,https://www.imdb.com/title/tt0104897/,89,4.0227006,Peter MacDonald,Damon Wayans,Damon Wayans,Raunchy Comedy
Witless Protection,3.5,36.0,7500000.0,4161625.0,https://www.imdb.com/title/tt1001562/,99,0.5548833333333333,Charles Robert Carner,Charles Robert Carner,Larry the Cable Guy,Comedy
Snabba cash II,6.3,36.0,20000000.0,4890512.0,https://www.imdb.com/title/tt1588342/,99,0.2445256,Phillip Argeadson,Maria Karlsson,Joel Kinnaman,Swedish
Mega paianjenul,5.3,36.0,600000.0,509.0,https://www.imdb.com/title/tt1830713/,80,0.0008483333333333333,Mike Mendez,Gregory Gieras,Greg Grunberg,B-Action
Oasis,7.8,36.0,20000000.0,6697119.0,https://www.imdb.com/title/tt0320193/,133,0.33485595,Lee Chang-dong,Lee Chang-dong,Sul Kyung-gu,Korean
Fatal Instinct,5.7,36.0,20000000.0,7839327.0,https://www.imdb.com/title/tt0106873/,91,0.39196635,Carl Reiner,David O'Malley,Armand Assante,Parody
I Shot Andy Warhol,6.6,36.0,20000000.0,1875527.0,https://www.imdb.com/title/tt0116594/,103,0.09377635,Mary Harron,Jeremiah Newton,Lili Taylor,Docudrama
Caderea zeilor,7.4,36.0,2000000.0,509.0,https://www.imdb.com/title/tt0064118/,157,0.0002545,Luchino Visconti,Nicola Badalucco,Dirk Bogarde,Italian
Lectii pentru mama,5.6,36.0,5000000.0,4709246.0,https://www.imdb.com/title/tt1817676/,93,0.9418492,Patricia Riggen,Hiram Martinez,Eva Mendes,Comedy
Fierce People,6.4,36.0,20000000.0,269755.0,https://www.imdb.com/title/tt0401420/,135,0.01348775,Griffin Dunne,Dirk Wittenborn,Diane Lane,Drama
Agnes of God,6.6,36.0,10000000.0,25627836.0,https://www.imdb.com/title/tt0088683/,98,2.5627836,Norman Jewison,John Pielmeier,Jane Fonda,Drama
Soţia măcelarului,5.4,36.0,20000000.0,9689816.0,https://www.imdb.com/title/tt0101523/,107,0.4844908,Terry Hughes,Ezra Litwak,Demi Moore,Romantic Comedy
The Moguls,6.2,36.0,20000000.0,102864.0,https://www.imdb.com/title/tt0405163/,96,0.0051432,Michael Traeger,Michael Traeger,Jeff Bridges,Satire
Herbie Rides Again,5.7,36.0,20000000.0,38229000.0,https://www.imdb.com/title/tt0071607/,88,1.91145,Robert Stevenson,Bill Walsh,Helen Hayes,Car Action
Torch Song Trilogy,7.8,36.0,20000000.0,4870903.0,https://www.imdb.com/title/tt0096289/,120,0.24354515,Paul Bogart,Harvey Fierstein,Anne Bancroft,Comedy
Mihai Viteazul,8.4,36.0,7260.0,509.0,https://www.imdb.com/title/tt0066078/,203,0.07011019283746557,Sergiu Nicolaescu,Titus Popovici,Amza Pellea,Action
Joc diabolic,6.1,36.0,4500000.0,509.0,https://www.imdb.com/title/tt1650535/,91,0.00011311111111111111,Aaron Woodley,William Morrissey,Kevin Zegers,Crime
Khane-ye doust kodjast?,8.1,36.0,20000000.0,14413.0,https://www.imdb.com/title/tt0093342/,83,0.00072065,Abbas Kiarostami,Abbas Kiarostami,Babek Ahmedpoor,Persian
Confesii adevărate,6.3,36.0,10000000.0,12850276.0,https://www.imdb.com/title/tt0083232/,108,1.2850276,Ulu Grosbard,John Gregory Dunne,Robert De Niro,Gangster
Îmblânzirea scorpiei,7.1,36.0,4000000.0,509.0,https://www.imdb.com/title/tt0061407/,122,0.00012725,Franco Zeffirelli,William Shakespeare,Elizabeth Taylor,Comedy
Indagine su un cittadino al di sopra di ogni sospetto,8.0,36.0,20000000.0,509.0,https://www.imdb.com/title/tt0065889/,115,2.545e-05,Elio Petri,Elio Petri,Gian Maria Volontè,Italian
The Hammer,7.1,36.0,850000.0,443591.0,https://www.imdb.com/title/tt0814130/,88,0.5218717647058824,Charles Herman-Wurmfeld,Kevin Hench,Adam Carolla,Comedy
Trailer Park Boys: Countdown to Liquor Day,7.3,36.0,5000000.0,509.0,https://www.imdb.com/title/tt1337032/,102,0.0001018,Mike Clattenburg,Mike Clattenburg,Robb Wells,Dark Comedy
Scorched,5.9,36.0,7000000.0,369194.0,https://www.imdb.com/title/tt0286947/,95,0.052742,Gavin Grazer,Joe Wein,Alicia Silverstone,Caper
Dalia albastra,7.1,36.0,20000000.0,509.0,https://www.imdb.com/title/tt0038369/,96,2.545e-05,George Marshall,Raymond Chandler,Alan Ladd,Film Noir
Happy Christmas,5.4,36.0,70000.0,30312.0,https://www.imdb.com/title/tt2955096/,82,0.43302857142857143,Joe Swanberg,Joe Swanberg,Anna Kendrick,Comedy
Soare roşu,6.8,36.0,20000000.0,509.0,https://www.imdb.com/title/tt0067770/,112,2.545e-05,Terence Young,Laird Koenig,Charles Bronson,Samurai
Secuestrados,6.4,36.0,20000000.0,969024.0,https://www.imdb.com/title/tt1629377/,85,0.0484512,Miguel Ángel Vivas,Javier García Arredondo,Fernando Cayo,Spanish
Die bitteren Tränen der Petra von Kant,7.5,36.0,182786.8475276481,10242.0,https://www.imdb.com/title/tt0068278/,124,0.056032477930069935,Rainer Werner Fassbinder,Rainer Werner Fassbinder,Margit Carstensen,German
McHale's Navy,4.6,36.0,31190000.0,4529843.0,https://www.imdb.com/title/tt0119640/,108,0.14523382494389228,Bryan Spicer,Peter Crabbe,Tom Arnold,Action
Neseli Günler,8.7,36.0,20000000.0,509.0,https://www.imdb.com/title/tt0765833/,95,2.545e-05,Orhan Aksoy,Sadik Sendil,Münir Özkul,Turkish
Oh ca în Ohio,5.5,36.0,5000000.0,648183.0,https://www.imdb.com/title/tt0422861/,88,0.1296366,Billy Kent,Sarah Bird,Parker Posey,Comedy
Fak iu profule! 2,5.9,36.0,20000000.0,83027924.0,https://www.imdb.com/title/tt3702996/,115,4.1513962,Bora Dagtekin,Bora Dagtekin,Elyas M'Barek,German
Măcelarul,7.3,36.0,20000000.0,509.0,https://www.imdb.com/title/tt0064106/,93,2.545e-05,Claude Chabrol,Claude Chabrol,Stéphane Audran,French
Stan și Bran: Fiii deșertului,7.5,36.0,20000000.0,509.0,https://www.imdb.com/title/tt0024601/,68,2.545e-05,William A. Seiter,Frank Craven,Stan Laurel,Buddy Comedy
The Mating Habits of the Earthbound Human,6.3,36.0,20000000.0,509.0,https://www.imdb.com/title/tt0165874/,88,2.545e-05,Jeff Abugov,Jeff Abugov,David Hyde Pierce,Comedy
Try Seventeen,6.0,36.0,20000000.0,155997.0,https://www.imdb.com/title/tt0311941/,93,0.00779985,Jeffrey Porter,Charles Kephart,Elijah Wood,Comedy
Çiçek Abbas,8.0,36.0,20000000.0,509.0,https://www.imdb.com/title/tt0263208/,87,2.545e-05,Sinan Çetin,Yavuz Turgul,Ilyas Salman,Turkish
Un plan perfect,6.3,36.0,18700000.0,16049338.0,https://www.imdb.com/title/tt1986843/,104,0.8582533689839572,Pascal Chaumeil,Laurent Zeitoun,Diane Kruger,French
Bulevardul dorintelor,5.8,36.0,20000000.0,321787.0,https://www.imdb.com/title/tt2624412/,88,0.01608935,Dito Montiel,Douglas Soesbe,Robin Williams,Psychological Drama
The Dead,7.2,36.0,20000000.0,4370078.0,https://www.imdb.com/title/tt0092843/,83,0.2185039,John Huston,James Joyce,Helena Carroll,Period Drama
Strainul,3.4,36.0,16700000.0,509.0,https://www.imdb.com/title/tt0312700/,95,3.0479041916167664e-05,Michael Oblowitz,Darren Campbell,Steven Seagal,One-Person Army Action
Bounty Killer,5.5,36.0,20000000.0,509.0,https://www.imdb.com/title/tt2369396/,92,2.545e-05,Henry Saine,Jason Dodson,Matthew Marsden,Dark Comedy
About Alex,6.3,36.0,20000000.0,509.0,https://www.imdb.com/title/tt2667918/,99,2.545e-05,Jesse Zwick,Jesse Zwick,Nate Parker,Drama
Zi de sarbatoare,7.2,36.0,20000000.0,74675.0,https://www.imdb.com/title/tt0040497/,70,0.00373375,Jacques Tati,Jacques Tati,Jacques Tati,French
Hideous Kinky,6.0,36.0,12000000.0,1263279.0,https://www.imdb.com/title/tt0136244/,98,0.10527325,Gillies MacKinnon,Esther Freud,Kate Winslet,Adventure
"Noordzee, Texas",7.1,36.0,20000000.0,58436.0,https://www.imdb.com/title/tt1625150/,98,0.0029218,Bavo Defurne,Bavo Defurne,Ben Van den Heuvel,Dutch
Beautiful Boy,6.6,36.0,20000000.0,140123.0,https://www.imdb.com/title/tt1533013/,100,0.00700615,Shawn Ku,Michael Armbruster,Logan South,Drama
Berserk: Ougon Jidai-hen I - Haou no Tamago,7.5,36.0,20000000.0,2152610.0,https://www.imdb.com/title/tt2210479/,76,0.1076305,Toshiyuki Kubooka,Kentaro Miura,Hiroaki Iwanaga,Japanese
Tarzan omul maimuta,6.9,36.0,652675.0,72.0,https://www.imdb.com/title/tt0023551/,100,0.00011031524112307045,W.S. Van Dyke,Edgar Rice Burroughs,Johnny Weissmuller,Jungle Adventure
Delhi-6,6.2,36.0,20000000.0,13125579.0,https://www.imdb.com/title/tt1043451/,141,0.65627895,Rakeysh Omprakash Mehra,Rakeysh Omprakash Mehra,Waheeda Rehman,Hindi
Minunea de la Berna,6.7,36.0,8030000.000000001,24816750.0,https://www.imdb.com/title/tt0326429/,118,3.090504358655043,Sönke Wortmann,Sönke Wortmann,Louis Klamroth,German
L'affaire Farewell,6.9,36.0,19250000.0,7406706.0,https://www.imdb.com/title/tt0806029/,113,0.3847639480519481,Christian Carion,Eric Raynaud,Guillaume Canet,French
Tinerii lei,7.1,36.0,3550000.0,9363.0,https://www.imdb.com/title/tt0052415/,167,0.0026374647887323945,Edward Dmytryk,Edward Anhalt,Marlon Brando,Action
Sub aceeasi luna,7.3,36.0,20000000.0,23313049.0,https://www.imdb.com/title/tt0796307/,106,1.16565245,Patricia Riggen,Ligiah Villalobos,Adrian Alonso,Spanish
Batalie peste stele,5.5,36.0,2000000.0,509.0,https://www.imdb.com/title/tt0080421/,104,0.0002545,Jimmy T. Murakami,John Sayles,Richard Thomas,Alien Invasion
Return of the Killer Tomatoes!,5.3,36.0,20000000.0,509.0,https://www.imdb.com/title/tt0095989/,98,2.545e-05,John De Bello,John De Bello,Anthony Starke,Parody
Idolul prăbuşit,7.6,36.0,496960.0,373185.0,https://www.imdb.com/title/tt0040338/,95,0.7509356889890535,Carol Reed,Graham Greene,Ralph Richardson,Film Noir
The Cocoanuts,6.8,36.0,500000.0,57.0,https://www.imdb.com/title/tt0019777/,96,0.000114,Robert Florey,George S. Kaufman,The Marx Brothers,Classic Musical
Pasageri de noapte,4.9,36.0,20000000.0,394447.0,https://www.imdb.com/title/tt0454224/,92,0.01972235,Richard Brandes,Diane Doniol-Valcroze,Rachel Miner,Horror
Song for Marion,6.9,36.0,20000000.0,9166865.0,https://www.imdb.com/title/tt1047011/,90,0.45834325,Paul Andrew Williams,Paul Andrew Williams,Terence Stamp,Comedy
Srimanthudu,7.5,36.0,20000000.0,14240289.0,https://www.imdb.com/title/tt4727512/,158,0.71201445,Koratala Siva,Koratala Siva,Mahesh Babu,Telugu
Citadela,5.5,36.0,20000000.0,141886.0,https://www.imdb.com/title/tt1641975/,84,0.0070943,Ciarán Foy,Ciarán Foy,Aneurin Barnard,Psychological Horror
Chi-Raq,5.9,36.0,20000000.0,2719699.0,https://www.imdb.com/title/tt4594834/,127,0.13598495,Spike Lee,Kevin Willmott,Nick Cannon,Dark Comedy
Kurôzu zero,7.0,36.0,20000000.0,22036607.0,https://www.imdb.com/title/tt1016290/,130,1.10183035,Takashi Miike,Hiroshi Takahashi,Shun Oguri,Japanese
Orologiul cel mare,7.6,36.0,20000000.0,509.0,https://www.imdb.com/title/tt0040160/,95,2.545e-05,John Farrow,Jonathan Latimer,Ray Milland,Film Noir
Pride,6.3,36.0,20000000.0,7094650.0,https://www.imdb.com/title/tt0475355/,109,0.3547325,Sunu Gonera,Kevin Michael Smith,Terrence Howard,Water Sport
Regina Christina,7.5,36.0,1114000.0,509.0,https://www.imdb.com/title/tt0024481/,99,0.0004569120287253142,Rouben Mamoulian,H.M. Harwood,Greta Garbo,Period Drama
Dl. Jones,5.8,36.0,25000000.0,8345845.0,https://www.imdb.com/title/tt0107611/,114,0.3338338,Mike Figgis,Eric Roth,Richard Gere,Drama
Influenta nefasta,6.2,36.0,7000000.0,12626043.0,https://www.imdb.com/title/tt0099091/,99,1.8037204285714286,Curtis Hanson,David Koepp,Palmer Lee Todd,Erotic Thriller
Mambo Italiano,6.7,36.0,3700000.0,9638258.0,https://www.imdb.com/title/tt0330602/,88,2.6049345945945945,Émile Gaudreault,Steve Galluccio,Luke Kirby,Comedy
Storage 24,4.5,36.0,20000000.0,646175.0,https://www.imdb.com/title/tt1986953/,87,0.03230875,Johannes Roberts,Noel Clarke,Noel Clarke,Monster Horror
